product_id,name,category,price,quantity,image_url,created_at,updated_at,date,rentals
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-01,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-02,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-03,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-04,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-05,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-06,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-07,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-08,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-09,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-10,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-11,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-12,9
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-13,8
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-14,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-15,0
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-16,10
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-17,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-18,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-19,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-20,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-21,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-22,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-23,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-24,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-25,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-26,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-27,10
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-28,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-29,1
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-30,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-01-31,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-01,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-02,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-03,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-04,8
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-05,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-06,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-07,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-08,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-09,0
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-10,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-11,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-12,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-13,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-14,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-15,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-16,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-17,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-18,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-19,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-20,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-21,9
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-22,8
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-23,8
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-24,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-25,9
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-26,9
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-27,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-02-28,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-01,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-02,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-03,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-04,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-05,9
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-06,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-07,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-08,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-09,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-10,0
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-11,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-12,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-13,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-14,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-15,8
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-16,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-17,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-18,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-19,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-20,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-21,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-22,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-23,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-24,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-25,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-26,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-27,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-28,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-29,10
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-30,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-03-31,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-01,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-02,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-03,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-04,8
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-05,9
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-06,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-07,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-08,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-09,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-10,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-11,7
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-12,5
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-13,6
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-14,3
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-15,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-16,8
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-17,2
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-18,4
YF2FC59JTUL1U5F125QL,Tool 89,Hand Tools,30.87,20,https://example.com/images/tool_21.jpg,2024-09-03T10:29:18.103509,2024-09-03T10:29:18.103509,2023-04-19,2
